token	alt.atheism	comp.graphics	comp.os.ms-windows.misc	comp.sys.ibm.pc.hardware	comp.sys.mac.hardware	comp.windows.x	misc.forsale	rec.autos	rec.motorcycles	rec.sport.baseball	rec.sport.hockey	sci.crypt	sci.electronics	sci.med	sci.space	soc.religion.christian	talk.politics.guns	talk.politics.mideast	talk.politics.misc	talk.religion.misc	
projects	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
prong	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
protected	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
protection	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
rated	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ratio	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
receiver	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
receptacle	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
receptacles	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
red	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
register	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
relays	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
repeater	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
replace	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
replacement	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
resistance	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
resistor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
resistors	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
safe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
separately	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
sfsu	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
sheath	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
strip	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
switching	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
temperature	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
term	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
tone	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
towers	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
trace	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
transformer	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
trip	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
trips	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
tu-ilmenau	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ualberta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
uri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
vak12ed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
versus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
volt	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
voltage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
volts	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
walls	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
water	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
watt	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
wider	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
wire	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
wtm@uhura	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
00pm	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
30pm	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
90%	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
<1993Apr27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
=============================================================================	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Alzheimer	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Artificial	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Banks	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Biology	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CALTECH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CANCER	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Cancer	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Candida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Cat	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Chinese	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Connor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
DNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Depo	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Dyer	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Elaine	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
FDA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Felix	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Food	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Forestry	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
GI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Genetic	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
HDL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
HICNet	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Health	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Howard	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
INFJ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
JB>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
JL>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Kenneth	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Kirlian	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Krillean	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Lactobacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MRI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MRS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MSG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Medical	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Medicine	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Molecular	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NCI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Newsletter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Noring	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Number	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Nutrition	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
OR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Oct	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PROGRAM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Page	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Ph	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Photography	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Prediction	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Prof	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Provera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Reference	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Regeneron	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Rind	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
She	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Sporanox	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
States	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Volume	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
accepted	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
acidophilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ai	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
alien	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
allergic	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
alternative	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
amounts	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
anecdotal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
anthropology	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
anti-fungal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
antibiotics	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
artificial	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
bacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
barrier	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
biology	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
blood	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
bloom	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
blooms	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
booklet	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
brain	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
breast	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
broad	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
cancer	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
candida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
cats	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
causes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
causing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
cells	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
chemical	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
chemistry	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
cholesterol	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
chronic	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
clinical	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
commonly	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
community	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
concerned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
corn	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
coronary	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
cure	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
developing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
diagnosed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
diagnosis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
diet	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
dietary	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
disease	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
diseases	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
doctor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
doctors	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
drugs	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
eat	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
eating	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
education	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
effective	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
effects	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
energy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
engr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
excessive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
experimental	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
exposure	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
extremely	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
facts	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
fat	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
fever	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
food	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
foods	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
fungus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
geb@cs	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
genetic	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
glucose	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
gut	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hair	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
headache	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
health	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hospital	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ideas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
immune	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
increased	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
infection	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
infections	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
leading	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
leaf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
levels	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
literature	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
living	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
mammography	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
medical	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
medicine	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
membrane	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
meta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
methodology	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
migraine	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
mouth	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
mucus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
muscle	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
native	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
new-theories	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
noring@netcom	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
normally	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
nutrition	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
occurs	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ocom	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
okstate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
organisms	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
patient	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
patients	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
personality	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
philosophy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
photography	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
physician	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
physicians	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
plasma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
poll	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
posts	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
pregnancy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
psychology	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
published	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
quack	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
related	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
relief	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
retinal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
risk	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
role	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
schools	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
scientist	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
scientists	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
seizures	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
sensitivity	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
severe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
sex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
showed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
sinus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
sinuses	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
sinusitis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
skeptic	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
skin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
smoking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
spdcc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
stomach	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
stones	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
stool	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
students	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
studies	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
subjects	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
substances	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
superstition	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
surgery	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
symptoms	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
syndrome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
systemic	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
taste	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
testing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
therapies	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
therapy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
tissue	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
tract	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
treated	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
treatment	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
treatments	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
trials	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
typical	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
upon	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
vagina	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
vaginal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
vision	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
visitors	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
vitamin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
weight	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
yeast	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
yogurt	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
/_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
/|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1@aurora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1@cs	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
<1993Apr28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
<1radsr$att@access	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
<23APR199317452695@tm0006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
<stephens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
AND	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ASA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Act	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Advisory	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Anniversary	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Approved	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Ariane	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Astronomical	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Astronomy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Atlantic	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
